date,open,high,low,close,volume,barCount,average
2022-01-27 13:19:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:20:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:21:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:22:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:23:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:24:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:25:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:26:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:27:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:28:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:29:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:30:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:31:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:32:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:33:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:34:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:35:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:36:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:37:00,4.055,4.055,4.055,4.055,-1,-1,-1.0
2022-01-27 13:38:00,4.055,4.055,3.915,3.915,-1,-1,-1.0
2022-01-27 13:39:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:40:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:41:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:42:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:43:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:44:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:45:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:46:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:47:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:48:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:49:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:50:00,3.915,3.915,3.735,3.915,-1,-1,-1.0
2022-01-27 13:51:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:52:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:53:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:54:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:55:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:56:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:57:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:58:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 13:59:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 14:00:00,3.915,3.915,3.885,3.885,-1,-1,-1.0
2022-01-27 14:01:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:02:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:03:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:04:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:05:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:06:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:07:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:08:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:09:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:10:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:11:00,3.885,3.885,3.885,3.885,-1,-1,-1.0
2022-01-27 14:12:00,3.885,3.885,3.835,3.835,-1,-1,-1.0
2022-01-27 14:13:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:14:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:15:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:16:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:17:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:18:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:19:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:20:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:21:00,3.835,3.835,3.735,3.835,-1,-1,-1.0
2022-01-27 14:22:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:23:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:24:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:25:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:26:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:27:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:28:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:29:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:30:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:31:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:32:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:33:00,3.835,3.835,3.835,3.835,-1,-1,-1.0
2022-01-27 14:34:00,3.835,3.85,3.835,3.85,-1,-1,-1.0
2022-01-27 14:35:00,3.85,3.85,3.85,3.85,-1,-1,-1.0
2022-01-27 14:36:00,3.85,3.85,3.85,3.85,-1,-1,-1.0
2022-01-27 14:37:00,3.85,3.9,3.815,3.815,-1,-1,-1.0
2022-01-27 14:38:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:39:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:40:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:41:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:42:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:43:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:44:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:45:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:46:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:47:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:48:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:49:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:50:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:51:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:52:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:53:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:54:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:55:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:56:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:57:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:58:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 14:59:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 15:00:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 15:01:00,3.815,3.815,3.815,3.815,-1,-1,-1.0
2022-01-27 15:02:00,3.815,3.9,3.805,3.805,-1,-1,-1.0
2022-01-27 15:03:00,3.805,3.82,3.805,3.82,-1,-1,-1.0
2022-01-27 15:04:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:05:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:06:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:07:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:08:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:09:00,3.82,3.825,3.82,3.825,-1,-1,-1.0
2022-01-27 15:10:00,3.825,3.915,3.82,3.915,-1,-1,-1.0
2022-01-27 15:11:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 15:12:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 15:13:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 15:14:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 15:15:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 15:16:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 15:17:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 15:18:00,3.915,3.915,3.915,3.915,-1,-1,-1.0
2022-01-27 15:19:00,3.915,3.915,3.82,3.82,-1,-1,-1.0
2022-01-27 15:20:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:21:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:22:00,3.82,3.915,3.82,3.89,-1,-1,-1.0
2022-01-27 15:23:00,3.89,3.89,3.89,3.89,-1,-1,-1.0
2022-01-27 15:24:00,3.89,3.915,3.82,3.82,-1,-1,-1.0
2022-01-27 15:25:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:26:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:27:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:28:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:29:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:30:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:31:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:32:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:33:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:34:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:35:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:36:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:37:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:38:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:39:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:40:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:41:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:42:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:43:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:44:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:45:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:46:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:47:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:48:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:49:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:50:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:51:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:52:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:53:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:54:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:55:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:56:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:57:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:58:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 15:59:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 16:00:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 16:01:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 16:02:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 16:03:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 16:04:00,3.82,3.83,3.82,3.82,-1,-1,-1.0
2022-01-27 16:05:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 16:06:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 16:07:00,3.82,3.82,3.82,3.82,-1,-1,-1.0
2022-01-27 16:08:00,3.82,3.82,3.81,3.81,-1,-1,-1.0
2022-01-27 16:09:00,3.81,3.81,3.795,3.795,-1,-1,-1.0
2022-01-27 16:10:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:11:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:12:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:13:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:14:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:15:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:16:00,3.795,3.795,3.79,3.79,-1,-1,-1.0
2022-01-27 16:17:00,3.79,3.79,3.79,3.79,-1,-1,-1.0
2022-01-27 16:18:00,3.79,3.79,3.79,3.79,-1,-1,-1.0
2022-01-27 16:19:00,3.79,3.795,3.79,3.795,-1,-1,-1.0
2022-01-27 16:20:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:21:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:22:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:23:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:24:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:25:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:26:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:27:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:28:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:29:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:30:00,3.795,3.795,3.795,3.795,-1,-1,-1.0
2022-01-27 16:31:00,3.795,3.81,3.795,3.81,-1,-1,-1.0
2022-01-27 16:32:00,3.81,3.81,3.81,3.81,-1,-1,-1.0
2022-01-27 16:33:00,3.81,3.81,3.81,3.81,-1,-1,-1.0
2022-01-27 16:34:00,3.81,3.83,3.78,3.81,-1,-1,-1.0
2022-01-27 16:35:00,3.81,3.81,3.79,3.81,-1,-1,-1.0
2022-01-27 16:36:00,3.81,3.81,3.8,3.8,-1,-1,-1.0
2022-01-27 16:37:00,3.8,3.8,3.8,3.8,-1,-1,-1.0
2022-01-27 16:38:00,3.8,3.8,3.8,3.8,-1,-1,-1.0
2022-01-27 16:39:00,3.8,3.8,3.8,3.8,-1,-1,-1.0
2022-01-27 16:40:00,3.8,3.82,3.8,3.8,-1,-1,-1.0
2022-01-27 16:41:00,3.8,3.8,3.8,3.8,-1,-1,-1.0
2022-01-27 16:42:00,3.8,3.8,3.8,3.8,-1,-1,-1.0
2022-01-27 16:43:00,3.8,3.8,3.78,3.78,-1,-1,-1.0
2022-01-27 16:44:00,3.78,3.79,3.78,3.785,-1,-1,-1.0
2022-01-27 16:45:00,3.785,3.785,3.785,3.785,-1,-1,-1.0
2022-01-27 16:46:00,3.785,3.785,3.785,3.785,-1,-1,-1.0
2022-01-27 16:47:00,3.785,3.785,3.785,3.785,-1,-1,-1.0
2022-01-27 16:48:00,3.785,3.785,3.785,3.785,-1,-1,-1.0
