
ticker=NIO, epochs=25, units=27, prediction_days=66, dense_units=0.2,     ratio=[0.7571878]
ticker=NIO, epochs=22, units=20, prediction_days=37, dense_units=0.2,     ratio=[0.84725237]
ticker=NIO, epochs=22, units=47, prediction_days=9, dense_units=0.2,     ratio=[0.83051383]
ticker=NIO, epochs=28, units=54, prediction_days=41, dense_units=0.2,     ratio=[0.8525098]
ticker=NIO, epochs=17, units=50, prediction_days=56, dense_units=0.2,     ratio=[0.7783294]
ticker=NIO, epochs=27, units=38, prediction_days=46, dense_units=0.2,     ratio=[0.7998367]
ticker=NIO, epochs=10, units=28, prediction_days=54, dense_units=0.2,     ratio=[0.8038125]
ticker=NIO, epochs=26, units=54, prediction_days=33, dense_units=0.2,     ratio=[0.86748755]
ticker=NIO, epochs=20, units=39, prediction_days=66, dense_units=0.2,     ratio=[0.7801925]
ticker=RIOT, epochs=28, units=60, prediction_days=24, dense_units=0.2,     ratio=[0.8881177]
ticker=RIOT, epochs=19, units=59, prediction_days=37, dense_units=0.2,     ratio=[0.6776516]
ticker=NIO, epochs=12, units=20, prediction_days=48, dense_units=0.2,     ratio=[0.79981357]
ticker=NIO, epochs=28, units=51, prediction_days=9, dense_units=0.2,     ratio=[0.931179]
ticker=NIO, epochs=14, units=46, prediction_days=50, dense_units=0.2,     ratio=[0.8249951]
ticker=NIO, epochs=30, units=40, prediction_days=58, dense_units=0.2,     ratio=[0.7943276]
ticker=NIO, epochs=17, units=60, prediction_days=59, dense_units=0.2,     ratio=[0.7618612]
ticker=RIOT, epochs=26, units=41, prediction_days=37, dense_units=0.2,     ratio=[0.8295877]
ticker=RIOT, epochs=29, units=48, prediction_days=60, dense_units=0.2,     ratio=[0.716543]
ticker=RIOT, epochs=10, units=21, prediction_days=63, dense_units=0.2,     ratio=[0.6719774]
ticker=RIOT, epochs=20, units=25, prediction_days=67, dense_units=0.2,     ratio=[0.7417022]
ticker=RIOT, epochs=23, units=43, prediction_days=17, dense_units=0.2,     ratio=[0.90575635]
ticker=NIO, epochs=25, units=42, prediction_days=33, dense_units=0.2,     ratio=[0.84975123]
ticker=RIOT, epochs=18, units=44, prediction_days=10, dense_units=0.2,     ratio=[0.8806293]
ticker=NIO, epochs=20, units=39, prediction_days=8, dense_units=0.2,     ratio=[0.85909]
ticker=RIOT, epochs=16, units=53, prediction_days=34, dense_units=0.2,     ratio=[0.6384666]
ticker=NIO, epochs=28, units=36, prediction_days=14, dense_units=0.2,     ratio=[0.883816]
ticker=NIO, epochs=13, units=42, prediction_days=37, dense_units=0.2,     ratio=[0.7897183]
ticker=RIOT, epochs=18, units=26, prediction_days=7, dense_units=0.2,     ratio=[0.8607299]
ticker=NIO, epochs=25, units=33, prediction_days=57, dense_units=0.2,     ratio=[0.78590983]
ticker=NIO, epochs=13, units=39, prediction_days=35, dense_units=0.2,     ratio=[0.8348358]
ticker=RIOT, epochs=30, units=34, prediction_days=63, dense_units=0.2,     ratio=[0.63016766]
ticker=RIOT, epochs=10, units=32, prediction_days=28, dense_units=0.2,     ratio=[0.893542]
ticker=NIO, epochs=23, units=20, prediction_days=9, dense_units=0.2,     ratio=[0.81561553]
ticker=RIOT, epochs=13, units=60, prediction_days=7, dense_units=0.2,     ratio=[0.89973885]
ticker=NIO, epochs=10, units=50, prediction_days=20, dense_units=0.2,     ratio=[0.77932656]
ticker=RIOT, epochs=27, units=54, prediction_days=44, dense_units=0.2,     ratio=[0.85393614]
ticker=RIOT, epochs=20, units=23, prediction_days=14, dense_units=0.2,     ratio=[0.86036867]
ticker=RIOT, epochs=14, units=26, prediction_days=18, dense_units=0.2,     ratio=[0.8190073]
ticker=RIOT, epochs=26, units=30, prediction_days=11, dense_units=0.2,     ratio=[0.7005681]
ticker=NIO, epochs=23, units=33, prediction_days=23, dense_units=0.2,     ratio=[0.819149]
ticker=RIOT, epochs=13, units=40, prediction_days=39, dense_units=0.2,     ratio=[0.8610112]
ticker=NIO, epochs=23, units=42, prediction_days=61, dense_units=0.2,     ratio=[0.8098237]
ticker=NIO, epochs=22, units=51, prediction_days=50, dense_units=0.2,     ratio=[0.82705534]
ticker=NIO, epochs=29, units=29, prediction_days=48, dense_units=0.2,     ratio=[0.8021129]
ticker=RIOT, epochs=16, units=24, prediction_days=57, dense_units=0.2,     ratio=[0.8380868]
ticker=RIOT, epochs=14, units=40, prediction_days=11, dense_units=0.2,     ratio=[0.89089805]
ticker=RIOT, epochs=26, units=31, prediction_days=69, dense_units=0.2,     ratio=[0.7882712]
ticker=RIOT, epochs=27, units=28, prediction_days=66, dense_units=0.2,     ratio=[0.803119]
ticker=RIOT, epochs=12, units=60, prediction_days=24, dense_units=0.2,     ratio=[0.7492067]
ticker=NIO, epochs=17, units=48, prediction_days=67, dense_units=0.2,     ratio=[0.7780808]
ticker=NIO, epochs=20, units=50, prediction_days=28, dense_units=0.2,     ratio=[0.8943992]
ticker=RIOT, epochs=28, units=42, prediction_days=12, dense_units=0.2,     ratio=[0.8721428]
ticker=RIOT, epochs=11, units=24, prediction_days=37, dense_units=0.2,     ratio=[0.8765789]
ticker=RIOT, epochs=27, units=50, prediction_days=70, dense_units=0.2,     ratio=[0.7703856]
ticker=RIOT, epochs=26, units=54, prediction_days=52, dense_units=0.2,     ratio=[0.76764625]
ticker=NIO, epochs=11, units=60, prediction_days=47, dense_units=0.2,     ratio=[0.81907004]
ticker=NIO, epochs=21, units=24, prediction_days=18, dense_units=0.2,     ratio=[0.9074035]
ticker=RIOT, epochs=23, units=20, prediction_days=62, dense_units=0.2,     ratio=[0.7413353]
ticker=RIOT, epochs=14, units=20, prediction_days=43, dense_units=0.2,     ratio=[0.7025228]
ticker=RIOT, epochs=27, units=37, prediction_days=62, dense_units=0.2,     ratio=[0.70436484]
ticker=RIOT, epochs=17, units=59, prediction_days=23, dense_units=0.2,     ratio=[0.91230637]
ticker=NIO, epochs=22, units=36, prediction_days=57, dense_units=0.2,     ratio=[0.7844322]
ticker=RIOT, epochs=14, units=25, prediction_days=51, dense_units=0.2,     ratio=[0.79557693]
ticker=NIO, epochs=11, units=59, prediction_days=25, dense_units=0.2,     ratio=[0.88337606]
ticker=RIOT, epochs=18, units=34, prediction_days=18, dense_units=0.2,     ratio=[0.74481595]
ticker=RIOT, epochs=17, units=58, prediction_days=61, dense_units=0.2,     ratio=[0.77593863]
ticker=NIO, epochs=26, units=60, prediction_days=29, dense_units=0.2,     ratio=[0.855728]
ticker=NIO, epochs=16, units=20, prediction_days=39, dense_units=0.2,     ratio=[0.777565]
ticker=NIO, epochs=26, units=46, prediction_days=69, dense_units=0.2,     ratio=[0.79465026]
ticker=RIOT, epochs=17, units=47, prediction_days=30, dense_units=0.2,     ratio=[0.88689274]
ticker=RIOT, epochs=14, units=51, prediction_days=40, dense_units=0.2,     ratio=[0.84987044]
ticker=NIO, epochs=26, units=48, prediction_days=36, dense_units=0.2,     ratio=[0.8445778]
ticker=NIO, epochs=10, units=59, prediction_days=10, dense_units=0.2,     ratio=[0.8651268]
ticker=NIO, epochs=28, units=60, prediction_days=60, dense_units=0.2,     ratio=[0.8048687]
ticker=RIOT, epochs=30, units=53, prediction_days=62, dense_units=0.2,     ratio=[0.6969524]
ticker=RIOT, epochs=25, units=33, prediction_days=60, dense_units=0.2,     ratio=[0.8424999]
ticker=NIO, epochs=18, units=23, prediction_days=9, dense_units=0.2,     ratio=[0.8164985]
ticker=RIOT, epochs=29, units=42, prediction_days=27, dense_units=0.2,     ratio=[0.7760187]
ticker=NIO, epochs=11, units=49, prediction_days=24, dense_units=0.2,     ratio=[0.798975]
ticker=NIO, epochs=28, units=47, prediction_days=50, dense_units=0.2,     ratio=[0.8401301]
ticker=RIOT, epochs=20, units=32, prediction_days=11, dense_units=0.2,     ratio=[0.88815135]
ticker=NIO, epochs=25, units=37, prediction_days=40, dense_units=0.2,     ratio=[0.80625707]
ticker=NIO, epochs=13, units=45, prediction_days=11, dense_units=0.2,     ratio=[0.90531963]
ticker=NIO, epochs=12, units=53, prediction_days=35, dense_units=0.2,     ratio=[0.7914079]
ticker=RIOT, epochs=28, units=31, prediction_days=12, dense_units=0.2,     ratio=[0.83343655]
ticker=NIO, epochs=21, units=57, prediction_days=50, dense_units=0.2,     ratio=[0.8092711]
ticker=NIO, epochs=21, units=23, prediction_days=15, dense_units=0.2,     ratio=[0.8510432]
ticker=NIO, epochs=11, units=47, prediction_days=40, dense_units=0.2,     ratio=[0.8407921]
ticker=RIOT, epochs=12, units=45, prediction_days=20, dense_units=0.2,     ratio=[0.88629276]
ticker=NIO, epochs=16, units=41, prediction_days=18, dense_units=0.2,     ratio=[0.88703316]
ticker=RIOT, epochs=22, units=60, prediction_days=58, dense_units=0.2,     ratio=[0.8148668]
ticker=RIOT, epochs=11, units=37, prediction_days=22, dense_units=0.2,     ratio=[0.72949314]
ticker=NIO, epochs=23, units=51, prediction_days=28, dense_units=0.2,     ratio=[0.8338485]
ticker=NIO, epochs=19, units=37, prediction_days=22, dense_units=0.2,     ratio=[0.8942873]
ticker=RIOT, epochs=18, units=56, prediction_days=67, dense_units=0.2,     ratio=[0.83035827]
ticker=RIOT, epochs=24, units=51, prediction_days=24, dense_units=0.2,     ratio=[0.8365301]
ticker=RIOT, epochs=21, units=55, prediction_days=8, dense_units=0.2,     ratio=[0.9123068]
ticker=RIOT, epochs=11, units=42, prediction_days=59, dense_units=0.2,     ratio=[0.83621716]
ticker=RIOT, epochs=10, units=49, prediction_days=60, dense_units=0.2,     ratio=[0.8369801]
ticker=NIO, epochs=17, units=60, prediction_days=66, dense_units=0.2,     ratio=[0.779429]
ticker=NIO, epochs=29, units=57, prediction_days=51, dense_units=0.2,     ratio=[0.80920744]
ticker=NIO, epochs=20, units=30, prediction_days=34, dense_units=0.2,     ratio=[0.8699762]
ticker=NIO, epochs=23, units=50, prediction_days=20, dense_units=0.2,     ratio=[0.8460254]
ticker=NIO, epochs=28, units=33, prediction_days=62, dense_units=0.2,     ratio=[0.7793599]
ticker=NIO, epochs=21, units=52, prediction_days=18, dense_units=0.2,     ratio=[0.89826286]
ticker=RIOT, epochs=28, units=48, prediction_days=13, dense_units=0.2,     ratio=[0.83632964]
ticker=RIOT, epochs=21, units=52, prediction_days=12, dense_units=0.2,     ratio=[0.7142786]
ticker=RIOT, epochs=14, units=39, prediction_days=28, dense_units=0.2,     ratio=[0.8145064]
ticker=NIO, epochs=17, units=44, prediction_days=27, dense_units=0.2,     ratio=[0.8734958]
ticker=RIOT, epochs=30, units=46, prediction_days=13, dense_units=0.2,     ratio=[0.8424194]
ticker=RIOT, epochs=30, units=36, prediction_days=63, dense_units=0.2,     ratio=[0.796099]
ticker=NIO, epochs=23, units=23, prediction_days=66, dense_units=0.2,     ratio=[0.76681566]
ticker=RIOT, epochs=27, units=21, prediction_days=21, dense_units=0.2,     ratio=[0.7358315]
ticker=RIOT, epochs=21, units=40, prediction_days=41, dense_units=0.2,     ratio=[0.81461537]
ticker=NIO, epochs=15, units=43, prediction_days=44, dense_units=0.2,     ratio=[0.78171027]
ticker=RIOT, epochs=20, units=49, prediction_days=52, dense_units=0.2,     ratio=[0.7913603]
ticker=RIOT, epochs=20, units=47, prediction_days=21, dense_units=0.2,     ratio=[0.657002]
ticker=NIO, epochs=16, units=23, prediction_days=47, dense_units=0.2,     ratio=[0.77230376]
ticker=NIO, epochs=28, units=29, prediction_days=58, dense_units=0.2,     ratio=[0.7971507]
ticker=NIO, epochs=12, units=60, prediction_days=51, dense_units=0.2,     ratio=[0.7771099]
ticker=RIOT, epochs=17, units=51, prediction_days=63, dense_units=0.2,     ratio=[0.8310074]
ticker=NIO, epochs=26, units=40, prediction_days=29, dense_units=0.2,     ratio=[0.86872774]
ticker=NIO, epochs=15, units=46, prediction_days=26, dense_units=0.2,     ratio=[0.88074565]
ticker=RIOT, epochs=24, units=42, prediction_days=21, dense_units=0.2,     ratio=[0.6870813]
ticker=RIOT, epochs=21, units=44, prediction_days=14, dense_units=0.2,     ratio=[0.7823708]
ticker=RIOT, epochs=20, units=51, prediction_days=11, dense_units=0.2,     ratio=[0.93301535]
ticker=NIO, epochs=24, units=46, prediction_days=57, dense_units=0.2,     ratio=[0.76484793]
ticker=NIO, epochs=18, units=36, prediction_days=52, dense_units=0.2,     ratio=[0.79175514]
ticker=RIOT, epochs=24, units=48, prediction_days=25, dense_units=0.2,     ratio=[0.74885005]
ticker=NIO, epochs=28, units=28, prediction_days=32, dense_units=0.2,     ratio=[0.8093159]
ticker=RIOT, epochs=10, units=57, prediction_days=18, dense_units=0.2,     ratio=[0.92536575]
ticker=RIOT, epochs=14, units=57, prediction_days=52, dense_units=0.2,     ratio=[0.80598956]
ticker=NIO, epochs=30, units=39, prediction_days=31, dense_units=0.2,     ratio=[0.8790851]
ticker=RIOT, epochs=24, units=52, prediction_days=42, dense_units=0.2,     ratio=[0.84954005]
ticker=NIO, epochs=16, units=31, prediction_days=39, dense_units=0.2,     ratio=[0.80236465]
ticker=NIO, epochs=23, units=58, prediction_days=19, dense_units=0.2,     ratio=[0.92660767]
ticker=NIO, epochs=29, units=38, prediction_days=50, dense_units=0.2,     ratio=[0.8042791]
ticker=NIO, epochs=26, units=59, prediction_days=60, dense_units=0.2,     ratio=[0.8085469]
ticker=RIOT, epochs=24, units=25, prediction_days=37, dense_units=0.2,     ratio=[0.79789895]
ticker=NIO, epochs=21, units=41, prediction_days=47, dense_units=0.2,     ratio=[0.7884389]
ticker=RIOT, epochs=25, units=59, prediction_days=36, dense_units=0.2,     ratio=[0.7702962]
ticker=RIOT, epochs=24, units=32, prediction_days=41, dense_units=0.2,     ratio=[0.8308563]
ticker=RIOT, epochs=17, units=31, prediction_days=29, dense_units=0.2,     ratio=[0.83844507]
ticker=NIO, epochs=11, units=40, prediction_days=6, dense_units=0.2,     ratio=[0.80351317]
ticker=RIOT, epochs=21, units=45, prediction_days=24, dense_units=0.2,     ratio=[0.8991944]
ticker=NIO, epochs=12, units=23, prediction_days=15, dense_units=0.2,     ratio=[0.6842411]
ticker=RIOT, epochs=27, units=21, prediction_days=42, dense_units=0.2,     ratio=[0.76884305]
ticker=RIOT, epochs=11, units=52, prediction_days=27, dense_units=0.2,     ratio=[0.84224916]
ticker=RIOT, epochs=19, units=44, prediction_days=26, dense_units=0.2,     ratio=[0.90372485]
ticker=NIO, epochs=16, units=23, prediction_days=11, dense_units=0.2,     ratio=[0.7905204]
ticker=NIO, epochs=30, units=30, prediction_days=24, dense_units=0.2,     ratio=[0.92531717]
ticker=RIOT, epochs=21, units=52, prediction_days=50, dense_units=0.2,     ratio=[0.711705]
ticker=NIO, epochs=18, units=53, prediction_days=66, dense_units=0.2,     ratio=[0.7380007]
ticker=NIO, epochs=15, units=53, prediction_days=35, dense_units=0.2,     ratio=[0.8100924]
ticker=RIOT, epochs=14, units=39, prediction_days=46, dense_units=0.2,     ratio=[0.8768567]
ticker=RIOT, epochs=10, units=33, prediction_days=21, dense_units=0.2,     ratio=[0.9069664]
ticker=RIOT, epochs=26, units=53, prediction_days=68, dense_units=0.2,     ratio=[0.7767793]
ticker=NIO, epochs=30, units=59, prediction_days=40, dense_units=0.2,     ratio=[0.8303017]
ticker=NIO, epochs=16, units=33, prediction_days=22, dense_units=0.2,     ratio=[0.9169629]
ticker=NIO, epochs=19, units=23, prediction_days=15, dense_units=0.2,     ratio=[0.75189763]
ticker=NIO, epochs=12, units=56, prediction_days=48, dense_units=0.2,     ratio=[0.75043714]
ticker=NIO, epochs=26, units=50, prediction_days=11, dense_units=0.2,     ratio=[0.92383975]
ticker=RIOT, epochs=17, units=23, prediction_days=9, dense_units=0.2,     ratio=[0.6083359]
ticker=NIO, epochs=11, units=56, prediction_days=54, dense_units=0.2,     ratio=[0.77395594]
ticker=RIOT, epochs=19, units=35, prediction_days=56, dense_units=0.2,     ratio=[0.8696713]
ticker=NIO, epochs=27, units=38, prediction_days=21, dense_units=0.2,     ratio=[0.881531]
ticker=RIOT, epochs=30, units=40, prediction_days=69, dense_units=0.2,     ratio=[0.79766434]
ticker=RIOT, epochs=23, units=37, prediction_days=55, dense_units=0.2,     ratio=[0.8703434]
ticker=RIOT, epochs=28, units=21, prediction_days=32, dense_units=0.2,     ratio=[-2.205688]
ticker=RIOT, epochs=20, units=47, prediction_days=13, dense_units=0.2,     ratio=[0.94273615]
ticker=NIO, epochs=25, units=42, prediction_days=52, dense_units=0.2,     ratio=[0.70879835]
ticker=RIOT, epochs=28, units=48, prediction_days=16, dense_units=0.2,     ratio=[0.8650172]
ticker=NIO, epochs=13, units=23, prediction_days=69, dense_units=0.2,     ratio=[0.6776057]
ticker=RIOT, epochs=15, units=33, prediction_days=15, dense_units=0.2,     ratio=[0.75228447]
ticker=NIO, epochs=25, units=23, prediction_days=12, dense_units=0.2,     ratio=[0.7603985]
ticker=RIOT, epochs=29, units=25, prediction_days=31, dense_units=0.2,     ratio=[0.7928642]
ticker=NIO, epochs=15, units=21, prediction_days=38, dense_units=0.2,     ratio=[0.780517]
ticker=RIOT, epochs=21, units=26, prediction_days=27, dense_units=0.2,     ratio=[0.67136943]
ticker=RIOT, epochs=16, units=50, prediction_days=25, dense_units=0.2,     ratio=[0.74150085]
ticker=NIO, epochs=14, units=30, prediction_days=51, dense_units=0.2,     ratio=[0.7375057]
ticker=NIO, epochs=18, units=49, prediction_days=52, dense_units=0.2,     ratio=[0.7932534]
ticker=RIOT, epochs=19, units=56, prediction_days=15, dense_units=0.2,     ratio=[0.72270185]
ticker=NIO, epochs=27, units=51, prediction_days=8, dense_units=0.2,     ratio=[0.78907907]
ticker=RIOT, epochs=18, units=36, prediction_days=40, dense_units=0.2,     ratio=[0.812813]
ticker=NIO, epochs=29, units=33, prediction_days=18, dense_units=0.2,     ratio=[0.8776453]
ticker=RIOT, epochs=13, units=56, prediction_days=17, dense_units=0.2,     ratio=[0.9153365]
ticker=RIOT, epochs=13, units=29, prediction_days=36, dense_units=0.2,     ratio=[0.87589103]
ticker=RIOT, epochs=18, units=36, prediction_days=9, dense_units=0.2,     ratio=[0.8347342]
ticker=NIO, epochs=22, units=40, prediction_days=27, dense_units=0.2,     ratio=[0.88584125]
ticker=RIOT, epochs=17, units=49, prediction_days=59, dense_units=0.2,     ratio=[0.7319931]
ticker=NIO, epochs=21, units=55, prediction_days=13, dense_units=0.2,     ratio=[0.91927105]
ticker=RIOT, epochs=27, units=37, prediction_days=33, dense_units=0.2,     ratio=[0.8958576]
ticker=NIO, epochs=18, units=60, prediction_days=13, dense_units=0.2,     ratio=[0.91374856]
ticker=RIOT, epochs=27, units=41, prediction_days=21, dense_units=0.2,     ratio=[0.61982316]
ticker=RIOT, epochs=17, units=43, prediction_days=26, dense_units=0.2,     ratio=[0.74951667]
ticker=RIOT, epochs=24, units=31, prediction_days=38, dense_units=0.2,     ratio=[0.89936143]
ticker=NIO, epochs=21, units=28, prediction_days=51, dense_units=0.2,     ratio=[0.72126347]
ticker=NIO, epochs=24, units=53, prediction_days=40, dense_units=0.2,     ratio=[0.8269962]
ticker=RIOT, epochs=26, units=47, prediction_days=24, dense_units=0.2,     ratio=[0.6783433]
ticker=NIO, epochs=16, units=30, prediction_days=16, dense_units=0.2,     ratio=[0.7204631]
ticker=NIO, epochs=26, units=53, prediction_days=40, dense_units=0.2,     ratio=[0.80805916]
ticker=RIOT, epochs=11, units=24, prediction_days=40, dense_units=0.2,     ratio=[0.8630419]
ticker=RIOT, epochs=11, units=38, prediction_days=29, dense_units=0.2,     ratio=[0.66857284]
ticker=RIOT, epochs=19, units=51, prediction_days=23, dense_units=0.2,     ratio=[0.7307321]
ticker=NIO, epochs=15, units=51, prediction_days=29, dense_units=0.2,     ratio=[0.7959171]
ticker=RIOT, epochs=29, units=27, prediction_days=28, dense_units=0.2,     ratio=[0.87902796]
ticker=RIOT, epochs=21, units=52, prediction_days=25, dense_units=0.2,     ratio=[0.74830997]
ticker=RIOT, epochs=19, units=23, prediction_days=25, dense_units=0.2,     ratio=[0.8388075]
ticker=NIO, epochs=29, units=27, prediction_days=50, dense_units=0.2,     ratio=[0.71153796]
ticker=RIOT, epochs=19, units=29, prediction_days=58, dense_units=0.2,     ratio=[0.862341]
ticker=RIOT, epochs=28, units=35, prediction_days=35, dense_units=0.2,     ratio=[0.8949302]
ticker=RIOT, epochs=25, units=42, prediction_days=60, dense_units=0.2,     ratio=[0.746147]
ticker=NIO, epochs=13, units=56, prediction_days=65, dense_units=0.2,     ratio=[0.68197924]
ticker=RIOT, epochs=19, units=58, prediction_days=12, dense_units=0.2,     ratio=[0.852348]
ticker=NIO, epochs=20, units=30, prediction_days=54, dense_units=0.2,     ratio=[0.7781227]
ticker=RIOT, epochs=10, units=58, prediction_days=23, dense_units=0.2,     ratio=[0.56538504]
ticker=NIO, epochs=28, units=44, prediction_days=34, dense_units=0.2,     ratio=[0.8247854]
ticker=RIOT, epochs=10, units=23, prediction_days=28, dense_units=0.2,     ratio=[0.58556956]
ticker=RIOT, epochs=17, units=30, prediction_days=66, dense_units=0.2,     ratio=[0.8649628]
ticker=NIO, epochs=11, units=44, prediction_days=25, dense_units=0.2,     ratio=[0.7840389]
ticker=RIOT, epochs=12, units=23, prediction_days=46, dense_units=0.2,     ratio=[0.6433835]
ticker=NIO, epochs=20, units=58, prediction_days=22, dense_units=0.2,     ratio=[0.8222646]
ticker=NIO, epochs=29, units=36, prediction_days=10, dense_units=0.2,     ratio=[0.9000864]
ticker=RIOT, epochs=26, units=49, prediction_days=16, dense_units=0.2,     ratio=[0.875769]
ticker=NIO, epochs=21, units=59, prediction_days=27, dense_units=0.2,     ratio=[0.8284627]
ticker=NIO, epochs=16, units=29, prediction_days=48, dense_units=0.2,     ratio=[0.7521312]
ticker=NIO, epochs=13, units=23, prediction_days=10, dense_units=0.2,     ratio=[0.7822213]
ticker=RIOT, epochs=25, units=33, prediction_days=55, dense_units=0.2,     ratio=[0.8449311]
ticker=NIO, epochs=29, units=29, prediction_days=28, dense_units=0.2,     ratio=[0.83768225]
ticker=NIO, epochs=17, units=50, prediction_days=21, dense_units=0.2,     ratio=[0.8518928]
ticker=RIOT, epochs=18, units=53, prediction_days=27, dense_units=0.2,     ratio=[0.85195845]
ticker=NIO, epochs=13, units=57, prediction_days=41, dense_units=0.2,     ratio=[0.81559867]
ticker=RIOT, epochs=29, units=36, prediction_days=59, dense_units=0.2,     ratio=[0.809075]
ticker=RIOT, epochs=15, units=51, prediction_days=15, dense_units=0.2,     ratio=[0.77842116]
ticker=NIO, epochs=16, units=25, prediction_days=60, dense_units=0.2,     ratio=[0.7638354]
ticker=RIOT, epochs=17, units=46, prediction_days=34, dense_units=0.2,     ratio=[0.81087434]
ticker=NIO, epochs=29, units=59, prediction_days=69, dense_units=0.2,     ratio=[0.731249]
ticker=RIOT, epochs=12, units=52, prediction_days=69, dense_units=0.2,     ratio=[0.8055211]
ticker=RIOT, epochs=10, units=43, prediction_days=57, dense_units=0.2,     ratio=[0.83153874]
ticker=NIO, epochs=24, units=21, prediction_days=8, dense_units=0.2,     ratio=[0.7238022]
ticker=NIO, epochs=24, units=54, prediction_days=14, dense_units=0.2,     ratio=[0.83080846]
ticker=NIO, epochs=26, units=40, prediction_days=50, dense_units=0.2,     ratio=[0.7536238]
ticker=NIO, epochs=16, units=59, prediction_days=62, dense_units=0.2,     ratio=[0.7631957]
ticker=NIO, epochs=10, units=24, prediction_days=68, dense_units=0.2,     ratio=[0.7435929]
ticker=NIO, epochs=20, units=23, prediction_days=49, dense_units=0.2,     ratio=[0.64742327]
ticker=RIOT, epochs=15, units=45, prediction_days=58, dense_units=0.2,     ratio=[0.8734492]
ticker=NIO, epochs=15, units=57, prediction_days=31, dense_units=0.2,     ratio=[0.8192456]
ticker=RIOT, epochs=21, units=54, prediction_days=26, dense_units=0.2,     ratio=[0.89949447]
ticker=NIO, epochs=22, units=60, prediction_days=63, dense_units=0.2,     ratio=[0.7634054]
ticker=RIOT, epochs=17, units=29, prediction_days=63, dense_units=0.2,     ratio=[0.75245786]
ticker=NIO, epochs=12, units=41, prediction_days=27, dense_units=0.2,     ratio=[0.7650343]
ticker=RIOT, epochs=17, units=29, prediction_days=49, dense_units=0.2,     ratio=[0.8354181]
ticker=NIO, epochs=24, units=60, prediction_days=24, dense_units=0.2,     ratio=[0.85098356]
ticker=RIOT, epochs=23, units=37, prediction_days=34, dense_units=0.2,     ratio=[0.9002991]
ticker=RIOT, epochs=22, units=22, prediction_days=38, dense_units=0.2,     ratio=[0.6617271]
ticker=RIOT, epochs=11, units=37, prediction_days=26, dense_units=0.2,     ratio=[0.8044812]
ticker=RIOT, epochs=28, units=60, prediction_days=70, dense_units=0.2,     ratio=[0.8491824]
ticker=RIOT, epochs=25, units=52, prediction_days=27, dense_units=0.2,     ratio=[-0.9554405]
ticker=RIOT, epochs=10, units=25, prediction_days=44, dense_units=0.2,     ratio=[0.6848439]
ticker=NIO, epochs=24, units=51, prediction_days=58, dense_units=0.2,     ratio=[0.73541427]
ticker=NIO, epochs=28, units=35, prediction_days=46, dense_units=0.2,     ratio=[0.72547257]
ticker=NIO, epochs=20, units=33, prediction_days=10, dense_units=0.2,     ratio=[0.81714934]
ticker=RIOT, epochs=22, units=26, prediction_days=51, dense_units=0.2,     ratio=[0.7928846]
ticker=RIOT, epochs=29, units=43, prediction_days=66, dense_units=0.2,     ratio=[0.7644775]
ticker=RIOT, epochs=18, units=36, prediction_days=8, dense_units=0.2,     ratio=[0.8893305]
ticker=NIO, epochs=17, units=33, prediction_days=45, dense_units=0.2,     ratio=[0.7352724]
ticker=RIOT, epochs=27, units=23, prediction_days=61, dense_units=0.2,     ratio=[0.82733387]
ticker=NIO, epochs=22, units=59, prediction_days=27, dense_units=0.2,     ratio=[0.8987709]
ticker=RIOT, epochs=22, units=22, prediction_days=57, dense_units=0.2,     ratio=[0.8237007]
ticker=RIOT, epochs=24, units=25, prediction_days=66, dense_units=0.2,     ratio=[0.7440846]
ticker=NIO, epochs=30, units=58, prediction_days=38, dense_units=0.2,     ratio=[0.842803]
ticker=RIOT, epochs=22, units=56, prediction_days=17, dense_units=0.2,     ratio=[0.844519]
ticker=NIO, epochs=17, units=36, prediction_days=66, dense_units=0.2,     ratio=[0.74720925]
ticker=NIO, epochs=16, units=20, prediction_days=46, dense_units=0.2,     ratio=[0.6578688]
ticker=NIO, epochs=24, units=51, prediction_days=10, dense_units=0.2,     ratio=[0.8764213]
ticker=RIOT, epochs=14, units=55, prediction_days=70, dense_units=0.2,     ratio=[0.80447984]
ticker=RIOT, epochs=16, units=23, prediction_days=17, dense_units=0.2,     ratio=[0.60440105]
ticker=RIOT, epochs=20, units=53, prediction_days=36, dense_units=0.2,     ratio=[0.6132808]
ticker=NIO, epochs=14, units=33, prediction_days=14, dense_units=0.2,     ratio=[0.85214293]
ticker=NIO, epochs=13, units=36, prediction_days=59, dense_units=0.2,     ratio=[0.71377486]
ticker=RIOT, epochs=21, units=44, prediction_days=34, dense_units=0.2,     ratio=[0.89798]
ticker=RIOT, epochs=22, units=23, prediction_days=70, dense_units=0.2,     ratio=[0.818162]
ticker=RIOT, epochs=23, units=46, prediction_days=22, dense_units=0.2,     ratio=[0.9264744]
ticker=NIO, epochs=13, units=42, prediction_days=8, dense_units=0.2,     ratio=[0.84842557]
ticker=NIO, epochs=28, units=24, prediction_days=6, dense_units=0.2,     ratio=[0.771754]
ticker=RIOT, epochs=29, units=28, prediction_days=63, dense_units=0.2,     ratio=[0.80768615]
ticker=NIO, epochs=13, units=42, prediction_days=30, dense_units=0.2,     ratio=[0.70587915]
ticker=NIO, epochs=22, units=52, prediction_days=21, dense_units=0.2,     ratio=[0.9251467]
ticker=NIO, epochs=23, units=50, prediction_days=7, dense_units=0.2,     ratio=[0.90760267]
